profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
high_roughness_0188,high_roughness,0.621475,28.943374,54.569668,821.279259,373.109896,219.586580,153.523316,0.000000,24.784982,62.333344
high_roughness_0090,high_roughness,0.566637,35.710709,34.377102,696.949371,457.358375,259.700476,197.657900,0.000000,30.911371,83.970457
medium_roughness_0028,medium_roughness,0.462487,23.598489,43.144219,498.176938,283.242390,178.004493,105.237896,0.000000,19.177216,77.928284
low_roughness_0009,low_roughness,0.198324,41.244481,37.101052,781.986362,491.861193,284.740693,207.120500,0.000000,34.229012,115.766480
high_roughness_0099,high_roughness,0.569230,41.679451,38.051501,872.205687,540.318334,266.700056,273.618278,0.000000,36.121027,98.172842
low_roughness_0194,low_roughness,0.431194,41.248684,43.263856,933.601926,529.689737,297.243906,232.445831,0.000000,35.477268,105.001462
high_roughness_0191,high_roughness,0.623491,27.573412,39.129785,523.187709,318.465482,177.967072,140.498410,0.000000,22.206959,87.091637
high_roughness_0167,high_roughness,0.604066,45.585468,31.928900,799.731962,544.386341,281.023852,263.362489,0.000000,37.370723,121.505808
high_roughness_0086,high_roughness,0.565839,35.159159,32.892010,644.668600,432.624142,247.301676,185.322466,0.000000,27.722718,76.328053
low_roughness_0059,low_roughness,0.348874,41.827018,27.984794,715.189503,515.045195,286.714432,228.330763,0.000000,34.142118,114.055758
low_roughness_0171,low_roughness,0.423239,38.605711,40.104329,911.932181,546.207902,297.867744,248.340158,0.000000,35.948216,62.172332
high_roughness_0157,high_roughness,0.594983,29.317774,45.813983,602.410642,326.422335,179.449047,146.973288,0.000000,22.056485,87.476968
low_roughness_0232,low_roughness,0.445824,34.622150,35.701323,699.768711,449.942020,231.743844,218.198177,0.000000,30.187500,70.428208
medium_roughness_0231,medium_roughness,0.529203,32.244394,39.969200,711.847063,427.327488,215.386318,211.941171,0.000000,28.359483,104.608573
medium_roughness_0085,medium_roughness,0.479031,30.623538,50.751759,802.573018,395.253097,181.187050,214.066047,0.000000,27.031214,86.467065
high_roughness_0022,high_roughness,0.543941,24.679810,52.592388,609.019554,288.721629,157.567937,131.153691,0.000000,19.454650,70.914577
high_roughness_0112,high_roughness,0.574976,23.348859,50.889899,529.518510,260.047073,139.933312,120.113761,0.000000,18.411479,71.105872
medium_roughness_0242,medium_roughness,0.531485,32.994142,50.171608,813.114036,405.161652,232.358592,172.803061,0.000000,27.088452,111.308673
low_roughness_0002,low_roughness,0.158328,44.468549,41.038103,897.260217,529.041643,303.447712,225.593930,0.000000,36.602366,121.066884
medium_roughness_0177,medium_roughness,0.511591,24.194153,54.105307,523.807708,240.399940,128.717141,111.682799,0.000000,15.555646,100.287053
high_roughness_0039,high_roughness,0.549010,19.631026,58.888715,582.081798,239.301307,141.755395,97.545911,0.000000,15.765388,50.401184
low_roughness_0132,low_roughness,0.407425,21.457965,34.752554,393.272607,256.600330,157.259401,99.340929,0.000000,17.633949,84.309426
low_roughness_0101,low_roughness,0.386069,41.866041,49.825778,1123.161059,563.537326,284.884042,278.653283,0.000000,37.472790,119.288884
