candidate,spring_count,quick_feasible,minimum_spring_spacing_m,authority_score,residual_mean_n,residual_max_n,path
158,64,False,0.0067051490768790245,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0158_64s.json
159,64,False,0.029327569529414177,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0159_64s.json
160,64,False,0.03570101410150528,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0160_64s.json
161,64,False,0.005952389910817146,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0161_64s.json
162,64,False,0.0023460134398192167,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0162_64s.json
163,64,False,0.0037792955990880728,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0163_64s.json
164,64,False,0.0030785962007939816,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0164_64s.json
165,64,False,0.03627901151776314,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0165_64s.json
166,64,False,0.004276997409760952,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0166_64s.json
167,64,False,0.04188616946339607,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0167_64s.json
168,64,False,0.008157230913639069,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0168_64s.json
169,64,False,0.006455232389271259,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0169_64s.json
170,64,False,0.01154504157602787,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0170_64s.json
171,64,False,0.0010978037025779486,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0171_64s.json
172,64,False,0.03998604416847229,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0172_64s.json
173,64,False,0.006580237299203873,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0173_64s.json
174,64,False,0.006159648764878511,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0174_64s.json
175,64,False,0.004527941811829805,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0175_64s.json
176,64,False,0.004374074283987284,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0176_64s.json
177,64,False,0.002203055890277028,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0177_64s.json
178,64,False,0.010274965316057205,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0178_64s.json
179,64,False,3.462083668637206e-06,,,,C:\Users\kn109\Code\Adaptive-Spring-Network\spring-network\topologies\spatial\global_search\candidate_0179_64s.json
