profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
medium_roughness_0352,medium_roughness,117.35600280761719,46.9010009765625,2.0960562778782332e-06,1.1189865290361922e-05,351.6236572265625,2.0643515199481044e-06,1456.3966064453125,8.904314199753571e-06,6.5690765040926635e-06,739.8578491210938,2.6834974050871097e-05,2.5262741473852657e-05,6.6164698182547e-06,7.998877845238894e-05,2.189727638324257e-05,2.529625089664478e-05,1.349317426502239e-05,4.598908708430827e-05,4.293193342164159e-06,714.0550537109375
high_roughness_0318,high_roughness,117.35600280761719,46.9010009765625,6.060190571588464e-06,1369.48486328125,1421.7998046875,7.810255738149863e-06,1422.9034423828125,3.5710529573407257e-06,9.06989680515835e-06,0.0001308541977778077,4.351147072156891e-05,3.732842014869675e-05,8.130866262945347e-06,0.0008614052785560489,2.85488240479026e-05,4.7181059926515445e-05,1.6309959391946904e-05,3.0496994440909475e-05,5.668211542797508e-06,738.9182739257812
low_roughness_0293,low_roughness,117.35600280761719,46.9010009765625,1486.5543212890625,1288.151123046875,3.8255134313658345e-06,1426.56591796875,4.91545597469667e-06,1516.5899658203125,882.610595703125,6.290749752224656e-06,1.9047474779654294e-05,2.012625009228941e-05,3.0394210625672713e-05,5.94452967561665e-06,2.654650597833097e-05,1.1109585102531128e-05,0.000185086639248766,9.13157873583259e-06,1096.9708251953125,8.032867299334612e-06
medium_roughness_0229,medium_roughness,117.35600280761719,46.9010009765625,9.565823347656988e-06,2.2815663669462083e-06,8.252042789536063e-06,934.8278198242188,1489.7894287109375,1106.666748046875,3.196378384018317e-05,30.186603546142578,0.00043168244883418083,25.024852752685547,7.671440107515082e-05,354.4828796386719,0.00024620097246952355,0.008599032647907734,0.00012766430154442787,0.00020250662055332214,2.5813451429712586e-05,461.1473083496094
low_roughness_0346,low_roughness,117.35600280761719,46.9010009765625,1255.73876953125,1365.14111328125,4.257129330653697e-05,1000.5975952148438,4.232375431456603e-05,6.0759477491956204e-05,7.094880857039243e-05,7.074423774611205e-05,0.00013103213859722018,0.00013140440569259226,5.215744749875739e-05,5.796822370029986e-05,0.00013380082964431494,9.083630720851943e-05,0.00010688950715120882,8.925861766329035e-05,4.740896474686451e-05,8.88214199221693e-05
medium_roughness_0350,medium_roughness,117.35600280761719,46.9010009765625,4.806657216249732e-06,1423.258056640625,1434.5755615234375,6.793428383389255e-06,1416.1268310546875,2.9241728043416515e-06,7.72657040215563e-06,0.00015510999946855009,3.480869418126531e-05,2.9748271117568947e-05,6.9313618951127864e-06,0.00032877366174943745,2.4107199351419695e-05,3.701755849760957e-05,1.3964468053018209e-05,2.8831567760789767e-05,4.7940725380613e-06,823.646240234375
high_roughness_0006,high_roughness,117.35600280761719,46.9010009765625,1602.067626953125,3.234509131289087e-05,3.31102569361974e-06,1094.7296142578125,8.559302841604222e-06,1273.48046875,257.292724609375,1.6002097254386172e-05,3.537556040100753e-05,4.1164537833537906e-05,3.8437927287304774e-05,1.2003079973510467e-05,5.557858821703121e-05,2.2679358153254725e-05,0.00012871657963842154,2.8204791306052357e-05,669.1580810546875,1.67236830748152e-05
low_roughness_0297,low_roughness,117.35600280761719,46.9010009765625,5.274358500173548e-06,1.543372309242841e-05,1112.139892578125,5.16485124535393e-06,1423.6812744140625,4.5823871914763e-06,7.151003956096247e-06,1026.9322509765625,2.653420415299479e-05,2.4691755243111402e-05,7.035252565401606e-06,0.0006420453428290784,2.2033225832274184e-05,3.0099618015810847e-05,1.37097131300834e-05,7.472878496628255e-05,4.589577201841166e-06,1063.0274658203125
medium_roughness_0197,medium_roughness,117.35600280761719,46.9010009765625,1408.1536865234375,1455.2239990234375,5.86901251153904e-06,1115.1373291015625,5.381033133744495e-06,1.279182470170781e-05,1.1825760338979308e-05,9.333615707873832e-06,2.353673153265845e-05,2.3794849767000414e-05,8.712135240784846e-06,8.341085049323738e-06,2.532326107029803e-05,1.4081401786825154e-05,1.8904511307482608e-05,1.2253341083123814e-05,8.083301509032026e-06,1.2518930816440843e-05
medium_roughness_0004,medium_roughness,117.35600280761719,46.9010009765625,4.017690662294626e-05,1473.854248046875,764.642822265625,2.394844705122523e-05,0.0024932725355029106,2.0551151465042494e-06,1.4428891518036835e-05,702.7809448242188,5.2927734941476956e-05,4.9947964726015925e-05,1.3293717529450078e-05,4.2579209548421204e-05,4.4150277972221375e-05,4.269570126780309e-05,2.744075572991278e-05,0.00028354895766824484,9.149553079623729e-06,0.00020464410772547126
