profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29
low_roughness_0109,low_roughness,85.0,85.0,100.0,100.0,0.007163238245993853,399.6328430175781,193.46054077148438,0.025876065716147423,25.02313804626465,0.028134843334555626,382.878173828125,0.0029672945383936167,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0035333719570189714,672.260986328125,16.890151977539062,397.1921691894531,29.680967330932617,0.011655169539153576
medium_roughness_0331,medium_roughness,85.0,85.0,100.0,100.0,359.1231384277344,0.00036552525125443935,0.0003382290306035429,0.0012398150283843279,0.0006702758837491274,0.00032133376225829124,447.6652526855469,848.5575561523438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,885.09130859375,985.8006591796875,0.0002799116191454232,0.01198404747992754,364.8829345703125,0.00024844208383001387
medium_roughness_0095,medium_roughness,85.0,85.0,100.0,100.0,0.004531593527644873,21.268218994140625,0.009944439865648746,0.006425760220736265,25.857711791992188,0.0015275846235454082,79.31671905517578,327.2973937988281,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,335.566162109375,0.03846242278814316,0.0003804510342888534,152.2232666015625,487.6152648925781,0.0010120734805241227
high_roughness_0194,high_roughness,85.0,85.0,100.0,100.0,0.00014691197429783642,962.7264404296875,370.5573425292969,0.00012152841372881085,0.00010212387860519812,0.0006852640071883798,1086.6773681640625,0.0003001004515681416,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0003017851850017905,665.6062622070312,2.7341493478161283e-05,1103.7830810546875,1098.56396484375,1.4605826436309144e-05
medium_roughness_0061,medium_roughness,85.0,85.0,100.0,100.0,0.05092625319957733,602.4354858398438,315.990478515625,250.2889404296875,20.983484268188477,0.00276039051823318,419.8485107421875,0.0007649746257811785,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0010049762204289436,390.3045654296875,0.00018344828276894987,448.3114013671875,0.0011429343139752746,8.724485815037042e-05
high_roughness_0209,high_roughness,85.0,85.0,100.0,100.0,0.000950851826928556,887.6207275390625,102.4290542602539,0.0008690456743352115,0.0008614171529188752,0.0007962561212480068,563.5206298828125,135.6763458251953,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.001595972920767963,0.00022913591237738729,0.0004132963076699525,625.7955932617188,820.095947265625,0.0006225734832696617
high_roughness_0178,high_roughness,85.0,85.0,100.0,100.0,523.1945190429688,0.001386564807035029,28.06780433654785,0.00026510818861424923,0.0004309375071898103,24.687471389770508,5.872718247701414e-05,852.72509765625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,852.096923828125,0.004860128741711378,0.001044596079736948,0.00010450478293932974,1050.7916259765625,251.49285888671875
medium_roughness_0173,medium_roughness,85.0,85.0,100.0,100.0,282.5384826660156,0.001683538779616356,0.0006399138364940882,0.00043988117249682546,0.0001990802848013118,0.00028948133694939315,0.0002552851801738143,95.37715148925781,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,429.85260009765625,0.0021786431316286325,7.12927503627725e-05,0.0004643106658477336,0.00030924397287890315,7.077035115798935e-05
low_roughness_0127,low_roughness,85.0,85.0,100.0,100.0,884.4159545898438,0.0006475331611000001,0.0018347367877140641,298.6200866699219,0.0015751393511891365,66.8468246459961,0.00034249844611622393,891.108154296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,899.2688598632812,163.62432861328125,331.0721435546875,0.00040408276254311204,890.0437622070312,362.5069580078125
low_roughness_0249,low_roughness,85.0,85.0,100.0,100.0,0.0072990842163562775,424.81500244140625,0.0012189167318865657,17.720882415771484,1.426232099533081,0.0011325494851917028,431.4416809082031,0.0005209249211475253,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0010179958771914244,778.3099365234375,0.0006323014968074858,442.8899841308594,0.043426793068647385,0.0005619355943053961
medium_roughness_0053,medium_roughness,85.0,85.0,100.0,100.0,1298.58984375,6.819934060331434e-05,8.094790973700583e-05,77.8111801147461,2.279460386489518e-05,7.132579776225612e-05,2.7750977096729912e-05,1215.7005615234375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1233.5645751953125,950.2164916992188,3.107749216724187e-05,3.573633875930682e-05,1307.6552734375,4.1089748265221715e-05
high_roughness_0251,high_roughness,85.0,85.0,100.0,100.0,1033.9124755859375,5.743260771851055e-05,3.230797665310092e-05,237.939208984375,2.6677740606828593e-05,2.2622005417360924e-05,685.3780517578125,7.211452611954883e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,156.55712890625,1287.669189453125,1.0730201211117674e-05,958.8700561523438,5.1474489737302065e-06,1.0711909453675617e-05
medium_roughness_0339,medium_roughness,85.0,85.0,100.0,100.0,270.6065979003906,65.82861328125,0.0005913411732763052,402.006591796875,0.0015214438317343593,0.001499196165241301,710.8648071289062,0.00023027427960187197,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00031284571741707623,812.0406494140625,258.774658203125,715.3974609375,8.534077642252669e-05,0.00021722189558204263
high_roughness_0260,high_roughness,85.0,85.0,100.0,100.0,8.498814713675529e-05,0.00015532210818491876,0.00027954322285950184,6.141015910543501e-05,6.317821680568159e-05,95.2011489868164,823.0836181640625,1170.4456787109375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1176.77734375,102.94452667236328,1002.9200439453125,822.8695068359375,1315.3746337890625,1004.161376953125
high_roughness_0036,high_roughness,85.0,85.0,100.0,100.0,801.839599609375,0.0003737664083018899,0.00031119122286327183,83.48555755615234,0.0015429676277562976,0.00032099903910420835,315.5762634277344,907.6975708007812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,929.27099609375,1019.4449462890625,370.96881103515625,0.0026723425835371017,0.0001510226575192064,279.95416259765625
low_roughness_0124,low_roughness,85.0,85.0,100.0,100.0,964.8858642578125,0.001044014235958457,31.157752990722656,246.79046630859375,0.00036296731559559703,13.678342819213867,0.0001673937658779323,847.5479125976562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,847.9223022460938,193.73793029785156,0.00024120186571963131,0.0002204321644967422,747.27587890625,0.0010592978214845061
high_roughness_0263,high_roughness,85.0,85.0,100.0,100.0,196.13963317871094,0.00041585322469472885,0.00040227442514151335,0.00012575388245750219,0.00013952735753264278,0.0003063121985178441,0.004815099760890007,869.4546508789062,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,887.3872680664062,627.6641845703125,0.00010488507541595027,0.0017493824707344174,1111.4591064453125,0.0001149332892964594
high_roughness_0174,high_roughness,85.0,85.0,100.0,100.0,0.005185818765312433,0.0007831386756151915,0.0004733386740554124,10.251816749572754,0.0016836583381518722,0.0003568003885447979,493.80615234375,1.9546191692352295,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,191.96334838867188,927.6011962890625,5.644847624353133e-05,508.9808349609375,29.48871421813965,5.466276343213394e-05
high_roughness_0041,high_roughness,85.0,85.0,100.0,100.0,0.0083799809217453,428.2812194824219,0.0012245321413502097,189.52188110351562,121.55953979492188,0.0007249210029840469,455.8908386230469,0.00019169313600286841,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00029764362261630595,739.66748046875,0.0001957569329533726,477.83154296875,0.0010400720639154315,0.0002053840726148337
medium_roughness_0083,medium_roughness,85.0,85.0,100.0,100.0,1385.424560546875,1.971291749214288e-05,686.7042236328125,128.26377868652344,2.2066069504944608e-05,107.29407501220703,1.5307967260014266e-05,1409.83837890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1428.1729736328125,7.145195922930725e-06,4.059987986693159e-06,1.8309523511561565e-05,1421.146240234375,3.3695650927256793e-06
low_roughness_0150,low_roughness,85.0,85.0,100.0,100.0,488.6235656738281,49.16035842895508,285.0000305175781,242.24072265625,7.586154970340431e-05,0.0003676651685964316,0.0004321016895119101,270.85113525390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,384.107177734375,0.0004680032143369317,7.239369097078452e-06,0.0007789861410856247,829.943115234375,7.443074991897447e-06
medium_roughness_0043,medium_roughness,85.0,85.0,100.0,100.0,1112.6082763671875,0.0001258323318324983,0.000127664054161869,87.75480651855469,0.00018856444512493908,0.00012878337292931974,0.0001236127718584612,1135.970947265625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1153.59033203125,813.8768310546875,0.00010685373126761988,0.00013742879673372954,1250.669921875,0.00012502961908467114
medium_roughness_0091,medium_roughness,85.0,85.0,100.0,100.0,0.00010130967712029815,0.00019195361528545618,0.0004968077410012484,7.118099892977625e-05,7.118438952602446e-05,50.695796966552734,603.1102294921875,1148.8790283203125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1151.9183349609375,259.758544921875,607.1244506835938,615.7732543945312,1295.676025390625,679.6780395507812
medium_roughness_0276,medium_roughness,85.0,85.0,100.0,100.0,0.00019377729040570557,1195.9349365234375,176.5594482421875,664.9473876953125,0.0014751189155504107,1.989771226362791e-05,1019.9866943359375,4.5720935304416344e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.793500895379111e-05,1032.4996337890625,6.361596206261311e-06,1076.02197265625,3.966418080381118e-05,6.871199730085209e-06
medium_roughness_0127,medium_roughness,85.0,85.0,100.0,100.0,632.529052734375,0.015889719128608704,0.06070816516876221,46.12067413330078,0.008447319269180298,0.009748797863721848,0.0006548591773025692,316.1830139160156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,338.6816711425781,30.460308074951172,0.0010737241245806217,0.001205379725433886,497.2625427246094,0.001579861855134368
medium_roughness_0314,medium_roughness,85.0,85.0,100.0,100.0,0.0005736734601669014,541.5702514648438,0.00011146048200316727,18.158634185791016,11.932975769042969,0.00014054719940759242,961.0188598632812,2.0811885406146757e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.6451110140187666e-05,1226.134765625,0.0004087114939466119,961.2578735351562,259.2442932128906,0.00018779034144245088
medium_roughness_0289,medium_roughness,85.0,85.0,100.0,100.0,0.006932443007826805,404.950927734375,254.5415496826172,0.06699921190738678,59.3039665222168,39.362388610839844,394.69451904296875,0.0030200572218745947,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.003566616214811802,503.4400634765625,7.99488989287056e-05,409.4499816894531,0.009928463026881218,6.657948688371107e-05
low_roughness_0092,low_roughness,85.0,85.0,100.0,100.0,457.2135925292969,0.005073049105703831,0.028748467564582825,255.71685791015625,27.773395538330078,73.71672821044922,0.002241008449345827,452.1766662597656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,463.93121337890625,0.009164989925920963,0.001705951988697052,0.002609127899631858,602.1015014648438,0.010114346630871296
high_roughness_0388,high_roughness,85.0,85.0,100.0,100.0,6.715223571518436e-05,158.38076782226562,0.00018905094475485384,0.00012237014016136527,176.25271606445312,8.658096339786425e-05,904.2801513671875,763.3375244140625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,634.1748657226562,0.08769124746322632,5.130101999384351e-05,970.101318359375,810.3221435546875,530.252197265625
low_roughness_0206,low_roughness,85.0,85.0,100.0,100.0,778.8392333984375,0.00057267613010481,0.0004933236050419509,97.3548812866211,0.0010464541846886277,0.0005282065249048173,157.7180938720703,764.017578125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,791.0550537109375,916.4188232421875,44.490074157714844,0.00204320065677166,0.00035997465602122247,0.0011913999915122986
medium_roughness_0176,medium_roughness,85.0,85.0,100.0,100.0,0.0002963726001325995,1016.481201171875,105.23229217529297,0.0005194117547944188,0.0010359922889620066,0.0006210546125657856,1037.409912109375,0.0001675684907240793,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00019398861331865191,1045.5118408203125,504.70391845703125,1048.0673828125,105.81172943115234,479.6494445800781
low_roughness_0169,low_roughness,85.0,85.0,100.0,100.0,986.2298583984375,0.00019849739328492433,0.00017862294043879956,228.89785766601562,4.257466207491234e-05,0.00016182003309950233,0.0002785172837320715,1025.3927001953125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1046.244384765625,1036.7412109375,0.00012376859376672655,0.0002837877837009728,0.0015972098335623741,0.00012739589146804065
high_roughness_0051,high_roughness,85.0,85.0,100.0,100.0,0.0003534614515956491,1071.765380859375,116.12911987304688,133.4921112060547,211.00791931152344,8.634292316855863e-05,1003.8548583984375,9.885664621833712e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00012513683759607375,1172.838134765625,7.813479169271886e-05,1023.3240356445312,0.00016404727648478001,2.2611393433180638e-05
medium_roughness_0240,medium_roughness,85.0,85.0,100.0,100.0,0.0018559371819719672,722.4271850585938,12.37660026550293,0.0026398818008601665,1.3269429206848145,0.00043569449917413294,355.7227478027344,134.3737335205078,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.004926666151732206,0.0017922561382874846,0.0002090073103317991,428.69903564453125,678.2623291015625,0.0009765865979716182
medium_roughness_0149,medium_roughness,85.0,85.0,100.0,100.0,8.4758882522583,0.0017906737048178911,0.0016436207806691527,0.004483095835894346,0.003518237266689539,0.0015098112635314465,311.9319763183594,527.8518676757812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,558.9754028320312,654.0414428710938,0.0012689554132521152,169.10305786132812,344.59552001953125,0.0012040575966238976
low_roughness_0238,low_roughness,85.0,85.0,100.0,100.0,0.0009795648511499166,359.8209533691406,214.827392578125,0.0005764085799455643,0.0004231049388181418,128.32608032226562,637.633056640625,20.1657657623291,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.019855409860610962,0.0065864743664860725,4.5692562707699835e-05,658.6583862304688,1000.3115844726562,3.912761530955322e-05
high_roughness_0323,high_roughness,85.0,85.0,100.0,100.0,475.4885559082031,29.641876220703125,288.2071228027344,300.97552490234375,0.0011188720818609,0.004037764389067888,0.0010267012985423207,330.9316101074219,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,368.52862548828125,0.0006071869283914566,8.649953088024631e-06,0.0014497506199404597,674.5711669921875,1.0255005690851249e-05
medium_roughness_0387,medium_roughness,85.0,85.0,100.0,100.0,1156.54052734375,0.0003083253395743668,487.9750671386719,0.0004765926278196275,9.180407687381376e-06,7.455886952811852e-05,1.597935988684185e-05,701.5177001953125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,916.5867309570312,1.709227763058152e-05,7.749343239993323e-06,2.977324402309023e-05,977.6931762695312,6.959226993785705e-06
medium_roughness_0015,medium_roughness,85.0,85.0,100.0,100.0,0.0035457925405353308,0.0008559603011235595,0.0007076667970977724,2.716463327407837,23.700212478637695,0.0008859013905748725,652.0889892578125,186.42005920410156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,296.4376525878906,860.9246215820312,317.4548645019531,642.73193359375,0.008134597912430763,58.97671890258789
low_roughness_0274,low_roughness,85.0,85.0,100.0,100.0,0.0054794191382825375,0.0005092985811643302,0.0004798552836291492,0.0007750150980427861,0.0005124834715388715,0.0004088508721906692,166.81600952148438,792.9281005859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,828.9671630859375,772.7565307617188,0.00021001481218263507,0.12481248378753662,542.7047119140625,0.00021152282715775073
high_roughness_0064,high_roughness,85.0,85.0,100.0,100.0,12.761260032653809,0.011751767247915268,0.0070166438817977905,37.11937713623047,11.357980728149414,0.009251054376363754,268.98187255859375,169.00547790527344,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,204.54376220703125,447.9191589355469,234.2618408203125,276.7012023925781,0.035957034677267075,141.7647247314453
low_roughness_0095,low_roughness,85.0,85.0,100.0,100.0,0.0014015987981110811,380.66162109375,216.7064971923828,0.000917500932700932,0.000694358954206109,82.57383728027344,574.4859008789062,0.007637829054147005,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.006368175148963928,76.8268051147461,0.0001508194545749575,594.106201171875,871.825927734375,0.00013737115659750998
high_roughness_0184,high_roughness,85.0,85.0,100.0,100.0,5.9848156524822116e-05,0.0008274620631709695,134.7919158935547,6.291091267485172e-05,9.236038022208959e-05,0.000427152932388708,0.0379154197871685,1070.4215087890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1062.179443359375,5.848529690410942e-05,9.292554022977129e-05,408.2905578613281,1264.6597900390625,315.7916564941406
medium_roughness_0035,medium_roughness,85.0,85.0,100.0,100.0,0.00027983851032331586,1103.6044921875,8.95233970368281e-05,744.9462890625,0.0011573501396924257,4.104083200218156e-05,1114.8826904296875,4.014538353658281e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.8203699154546484e-05,1266.744384765625,8.252259431174025e-05,1130.504638671875,3.164132431265898e-05,2.1802236005896702e-05
high_roughness_0281,high_roughness,85.0,85.0,100.0,100.0,0.00010076000035041943,0.00017419240612071007,0.0003819661505986005,7.491129508707672e-05,8.146645996021107e-05,0.000558647676371038,646.1572875976562,1168.8323974609375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1177.0654296875,221.45504760742188,59.04627227783203,804.7932739257812,1302.641845703125,334.6297607421875
low_roughness_0352,low_roughness,85.0,85.0,100.0,100.0,235.30078125,284.9573974609375,313.9532165527344,547.0264892578125,0.0001835451985243708,4.0658826037542894e-05,8.762887001037598,6.291468889685348e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0007784716435708106,710.9929809570312,9.508812581771053e-07,175.93179321289062,134.99046325683594,1.02895694453764e-06
low_roughness_0005,low_roughness,85.0,85.0,100.0,100.0,0.003570936154574156,738.0745849609375,0.010075399652123451,168.6760711669922,0.014102790504693985,111.44645690917969,719.3023071289062,0.00025080566410906613,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0003505577042233199,818.2786254882812,274.7134704589844,717.7583618164062,0.0006766784354113042,0.0004594269848894328
high_roughness_0050,high_roughness,85.0,85.0,100.0,100.0,139.66944885253906,0.0003880221047438681,0.00023828641860745847,544.4353637695312,0.0004403182247187942,0.00019227954908274114,808.9854736328125,789.725341796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,839.1797485351562,1109.2525634765625,0.00012627926480490714,707.12548828125,0.00012779489043168724,0.00011022641410818323
medium_roughness_0274,medium_roughness,85.0,85.0,100.0,100.0,0.0009175831219181418,0.013976335525512695,130.94903564453125,0.0004822340270038694,0.0003417817351873964,218.39805603027344,609.5031127929688,542.94384765625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,482.3828125,0.00034458920708857477,9.200434578815475e-05,645.545166015625,1037.4608154296875,9.329722524853423e-05
high_roughness_0223,high_roughness,85.0,85.0,100.0,100.0,1019.9692993164062,2.7017134925699793e-05,716.771728515625,1.3455728549160995e-05,7.29127259546658e-06,2.3070293536875397e-05,3.6706862829305464e-06,1410.0614013671875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1435.9569091796875,2.439169065837632e-06,5.1461192924762145e-06,5.6807448345352896e-06,1471.8587646484375,5.156283350515878e-06
high_roughness_0104,high_roughness,85.0,85.0,100.0,100.0,0.006470260210335255,402.9522399902344,251.52015686035156,0.04139300435781479,87.80541229248047,110.65961456298828,409.0513916015625,0.0030640081968158484,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.003625338664278388,424.2257080078125,219.54046630859375,420.6558532714844,0.003620200091972947,34.86274719238281
high_roughness_0277,high_roughness,85.0,85.0,100.0,100.0,0.00037208735011518,976.0023803710938,162.04364013671875,0.00043604359962046146,0.0004310225776862353,9.226283145835623e-05,948.2592163085938,0.00021042476873844862,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00025286388699896634,976.24658203125,0.0013516402104869485,961.8541870117188,609.290771484375,0.00042342417873442173
high_roughness_0330,high_roughness,85.0,85.0,100.0,100.0,0.0005688857054337859,0.0007293862872757018,0.00037434400292113423,0.00012494939437601715,310.523681640625,0.00017640076112002134,748.26318359375,733.1092529296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,740.5997314453125,956.59423828125,8.785911632003263e-05,682.759033203125,211.0326385498047,0.0007367248181253672
medium_roughness_0211,medium_roughness,85.0,85.0,100.0,100.0,4.839672692469321e-05,5.3364212362794206e-05,4.526250995695591e-05,4.5361724914982915e-05,4.210347105981782e-05,4.174861896899529e-05,1267.9266357421875,1174.7847900390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,76.5477066040039,1281.699462890625,3.6611010727938265e-05,1290.8717041015625,1268.8519287109375,3.6278885090723634e-05
high_roughness_0340,high_roughness,85.0,85.0,100.0,100.0,0.0008572271908633411,0.00045265507651492953,0.0008313932921737432,4.959313082508743e-05,6.586587551282719e-05,74.909423828125,234.733642578125,997.465087890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,995.5524291992188,69.11133575439453,831.8118896484375,176.0476531982422,1249.213623046875,833.3660278320312
high_roughness_0228,high_roughness,85.0,85.0,100.0,100.0,0.00016972537559922785,205.503662109375,2.159907489840407e-05,0.00013168777513783425,0.0001129734082496725,3.1464514904655516e-05,1057.888916015625,288.7474060058594,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0037242192775011063,1141.71240234375,7.667834142921492e-05,1077.1204833984375,1149.1368408203125,7.781415479257703e-05
medium_roughness_0203,medium_roughness,85.0,85.0,100.0,100.0,993.0947265625,1487.2548828125,19.106365203857422,199.40469360351562,1.7366816109642969e-06,2.3814891392248683e-06,2.2079688278608955e-05,7.332637778745266e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,9.803563443711028e-06,3.2042448765423615e-06,3.2879329410206992e-06,247.30125427246094,7.478051884390879e-06,3.3792935028031934e-06
low_roughness_0106,low_roughness,85.0,85.0,100.0,100.0,0.0004504344251472503,7.781653403071687e-05,7.164558337535709e-05,137.8230743408203,0.002766550052911043,8.553209045203403e-05,1140.518310546875,767.1033325195312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,942.2759399414062,1299.001220703125,280.762451171875,1136.9014892578125,0.0010467350948601961,0.00019737078400794417
low_roughness_0168,low_roughness,85.0,85.0,100.0,100.0,92.29108428955078,44.91710662841797,37.05458450317383,47.15244674682617,24.917455673217773,22.971174240112305,82.46531677246094,149.48890686035156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,173.32647705078125,137.07623291015625,0.00457059545442462,90.25775146484375,155.6622772216797,0.004604171495884657
low_roughness_0028,low_roughness,85.0,85.0,100.0,100.0,0.0052103083580732346,445.9975280761719,247.30467224121094,0.07157592475414276,94.54649353027344,50.68746566772461,458.9619140625,0.0022650817409157753,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00263806339353323,521.582275390625,0.0017334161093458533,468.88531494140625,0.0038894556928426027,0.000637014105450362
low_roughness_0183,low_roughness,85.0,85.0,100.0,100.0,0.00012179223267594352,1146.35888671875,141.34083557128906,0.00011209386138943955,0.00010209340689470991,6.513852713396773e-05,1110.0469970703125,0.00010834058048203588,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00012303875701036304,0.00013031128037255257,7.834489952074364e-05,1133.593017578125,1106.8719482421875,7.686466415179893e-05
high_roughness_0127,high_roughness,85.0,85.0,100.0,100.0,0.0002445330028422177,0.00010446732630953193,7.309109787456691e-05,4.896015167236328,130.74176025390625,7.123484101612121e-05,1179.2662353515625,711.382568359375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,911.7846069335938,1295.3984375,0.0005499282269738615,1189.1302490234375,0.00022751864162273705,0.00011251806427026168
low_roughness_0198,low_roughness,85.0,85.0,100.0,100.0,1356.4600830078125,0.00038855450111441314,573.8243408203125,109.6592788696289,2.321790816495195e-05,0.00024583382764831185,1.5487139535252936e-05,1073.1922607421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1122.3004150390625,4.282685404177755e-05,1.5016495126474183e-05,2.390459121670574e-05,991.9562377929688,1.7378650227328762e-05
medium_roughness_0194,medium_roughness,85.0,85.0,100.0,100.0,695.1100463867188,0.0017654628027230501,0.011753293685615063,342.9281921386719,12.093454360961914,40.53410720825195,0.0007056481554172933,680.7088012695312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,684.1123046875,117.87127685546875,2.4926004698500037e-05,0.000837475701700896,598.37255859375,0.0006481094169430435
low_roughness_0265,low_roughness,85.0,85.0,100.0,100.0,0.0008230560924857855,0.00010776293493108824,0.0001140028252848424,193.40077209472656,79.79008483886719,0.00013724755262956023,976.3931274414062,55.359703063964844,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,613.5551147460938,1200.5772705078125,0.005861729383468628,974.1744384765625,0.0002122354053426534,0.00028364223544485867
medium_roughness_0380,medium_roughness,85.0,85.0,100.0,100.0,413.465576171875,0.00014915733481757343,440.3911437988281,4.274813909432851e-05,5.7706503866938874e-05,0.012513714842498302,1.3201541150920093e-05,1225.545166015625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1234.4598388671875,4.66818964923732e-05,7.542821549577639e-05,1.1579635611269623e-05,1411.60986328125,0.03346606716513634
