profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0364,medium_roughness,0.481715,56.034783,23.490530,867.437143,663.671559,299.239875,364.431684,0.000000,42.929511,126.258126
low_roughness_0620,low_roughness,0.411287,73.719882,18.109610,1212.617826,993.017473,469.413130,523.604343,0.000000,65.237973,103.573829
medium_roughness_0985,medium_roughness,0.535890,45.065881,16.134844,571.860383,479.591602,203.216249,276.375353,0.000000,31.307196,143.250379
low_roughness_0249,low_roughness,0.349186,35.910441,41.462610,899.101568,526.310593,250.404461,275.906132,0.000000,34.513330,55.642792
high_roughness_0553,high_roughness,0.588408,30.428171,42.834997,589.934863,337.236280,173.888639,163.347641,0.000000,22.746297,81.102132
medium_roughness_0658,medium_roughness,0.507748,23.882534,52.170744,557.133948,266.473023,126.374857,140.098166,0.000000,17.631071,76.816587
medium_roughness_0417,medium_roughness,0.486784,17.771440,72.024091,336.042353,94.010904,32.828963,61.181942,0.000000,6.885370,112.997046
medium_roughness_0472,medium_roughness,0.492017,20.922726,39.239051,258.010574,156.769672,75.162177,81.607495,0.000000,12.110622,112.280631
high_roughness_0084,high_roughness,0.544214,27.460536,62.022877,514.677694,195.459780,88.850644,106.609136,0.000000,13.652171,141.084315
low_roughness_0533,low_roughness,0.401380,25.468481,55.364200,764.897540,341.418136,185.766644,155.651492,0.000000,22.293568,49.091121
medium_roughness_0267,medium_roughness,0.473642,27.300409,36.491321,423.632592,269.043462,139.823109,129.220353,0.000000,17.558364,76.358831
medium_roughness_0314,medium_roughness,0.478127,60.994869,18.992402,1108.006867,897.569744,436.547937,461.021807,0.000000,58.523511,91.795095
low_roughness_0057,low_roughness,0.234563,24.161228,36.653132,467.387231,296.075174,129.326316,166.748857,0.000000,20.155173,66.137263
medium_roughness_0798,medium_roughness,0.519939,30.702661,48.967922,777.773098,396.913770,204.306586,192.607185,0.000000,25.345729,64.054542
high_roughness_0698,high_roughness,0.609683,26.187041,57.584665,680.879045,288.797125,137.009762,151.787363,0.000000,18.987917,60.948057
low_roughness_0954,low_roughness,0.445993,60.145218,33.126393,1276.865269,853.885857,445.915188,407.970669,0.000000,55.227985,94.126160
high_roughness_0994,high_roughness,0.764837,38.521017,42.841604,725.768486,414.837624,198.831719,216.005905,0.000000,26.808595,123.320605
medium_roughness_0422,medium_roughness,0.487167,37.894036,37.956413,729.553149,452.640940,225.046407,227.594533,0.000000,29.227799,70.189939
high_roughness_0434,high_roughness,0.575018,37.657706,36.608347,682.367704,432.564168,221.967843,210.596325,0.000000,28.540603,87.205253
medium_roughness_0854,medium_roughness,0.525004,21.523314,58.019215,523.598645,219.810822,97.384034,122.426788,0.000000,14.677641,55.531705
medium_roughness_0125,medium_roughness,0.461638,57.549377,15.430276,912.318902,771.545581,350.392425,421.153156,0.000000,50.230699,119.609247
medium_roughness_0058,medium_roughness,0.454723,47.378721,38.912163,995.542127,608.155157,277.644794,330.510363,0.000000,40.109954,111.932624
low_roughness_0989,low_roughness,0.448817,31.230928,48.212928,843.961462,437.062929,206.885205,230.177723,0.000000,28.865197,65.863086
high_roughness_0893,high_roughness,0.669975,27.515777,56.249988,684.339311,299.398528,143.624992,155.773536,0.000000,20.263951,79.575599
high_roughness_0318,high_roughness,0.563824,28.882900,49.809743,609.582873,305.951210,138.326987,167.624223,0.000000,20.289681,66.730991
low_roughness_0780,low_roughness,0.429001,49.173800,31.423408,805.310917,552.254778,261.589300,290.665478,0.000000,36.341096,87.591667
low_roughness_0207,low_roughness,0.338742,41.414442,23.989694,663.913813,504.642923,232.159023,272.483901,0.000000,33.346988,91.054033
medium_roughness_0193,medium_roughness,0.467045,31.115872,44.132521,675.050295,377.133580,195.389171,181.744408,0.000000,25.224419,81.267649
high_roughness_0005,high_roughness,0.537095,38.843478,35.393811,769.411482,497.087433,247.485054,249.602380,0.000000,32.362355,101.372127
low_roughness_0983,low_roughness,0.448270,36.446831,17.930572,534.639264,438.775385,195.504431,243.270954,0.000000,30.134802,70.339580
medium_roughness_0411,medium_roughness,0.486231,27.984196,34.158903,430.521469,283.460058,144.579709,138.880349,0.000000,18.819485,94.692583
medium_roughness_0554,medium_roughness,0.499067,19.649598,39.221263,262.004952,159.243299,89.811990,69.431309,0.000000,11.239612,75.421832
high_roughness_0583,high_roughness,0.592552,17.479131,63.164231,500.783459,184.467441,98.879769,85.587671,0.000000,12.934223,69.824562
low_roughness_0974,low_roughness,0.447408,29.045473,49.771305,636.343788,319.627178,136.468881,183.158297,0.000000,22.700064,120.399691
low_roughness_0278,low_roughness,0.358651,42.654652,48.476416,1044.885270,538.362335,295.552156,242.810178,0.000000,36.104894,83.392803
high_roughness_0177,high_roughness,0.551112,26.533091,59.058042,626.049279,256.316832,131.405151,124.911680,0.000000,17.595703,94.422766
high_roughness_0303,high_roughness,0.563018,63.727308,16.902957,1106.414029,919.397347,440.600468,478.796878,0.000000,59.901517,145.582027
low_roughness_0707,low_roughness,0.420998,25.961216,66.018039,756.785842,257.170668,114.179247,142.991422,0.000000,16.905418,113.516559
low_roughness_0111,low_roughness,0.301560,65.471240,31.392650,1156.490514,793.437496,381.757085,411.680411,0.000000,52.248474,107.234914
medium_roughness_0432,medium_roughness,0.488097,39.197001,23.565393,614.856466,469.963126,218.308121,251.655006,0.000000,30.254398,109.336132
low_roughness_0303,low_roughness,0.364803,55.586672,38.121896,1105.491123,684.056948,322.890629,361.166319,0.000000,45.335166,92.864903
medium_roughness_0430,medium_roughness,0.487828,54.715614,35.578748,1144.728423,737.448377,351.499718,385.948659,0.000000,48.269598,83.877555
low_roughness_0324,low_roughness,0.370156,45.660083,38.161226,870.285046,538.173603,250.053464,288.120138,0.000000,35.707512,102.948302
high_roughness_0294,high_roughness,0.562076,46.856951,27.725705,855.484224,618.295195,288.652335,329.642860,0.000000,40.415982,78.163804
low_roughness_0511,low_roughness,0.399147,24.454999,66.459397,762.358905,255.699775,142.729928,112.969847,0.000000,16.712838,65.081685
medium_roughness_0827,medium_roughness,0.522351,57.681203,34.601482,1073.982546,702.368671,355.840592,346.528079,0.000000,46.420368,102.305257
medium_roughness_0932,medium_roughness,0.531116,23.105174,54.646604,541.832035,245.739228,113.048489,132.690739,0.000000,16.505067,87.220426
